doc_id,model,language,resource_level,doc_category,source_words,stale_reference,labse_published,labse_pooled,labse_aligned,prof_labse_published,prof_labse_pooled
immunize/meningococcal_acwy,gpt-5.1,arabic,medium,immunize,864,True,0.9942233562469482,0.9745475649833679,0.888678388936179,0.9613078832626343,0.9814432859420776
immunize/meningococcal_acwy,claude-opus-4.5,arabic,medium,immunize,864,True,0.9904841184616089,0.9980683922767639,0.9800323446591696,0.9641474485397339,0.9911289215087891
immunize/meningococcal_acwy,gemini-3-pro,arabic,medium,immunize,864,True,0.9517256021499634,0.9482457637786865,0.9383045534292856,0.9613264799118042,0.9857715964317322
immunize/meningococcal_acwy,kimi-k2,arabic,medium,immunize,864,True,0.9936227798461914,0.9925678372383118,0.9705975949764252,0.9584996700286865,0.9855760931968689
immunize/mmr,gpt-5.1,arabic,medium,immunize,960,True,0.9883869886398315,0.9893977642059326,0.9280598844800677,0.9341297149658203,0.9861246347427368
immunize/mmr,claude-opus-4.5,arabic,medium,immunize,960,True,0.989604651927948,0.9986580014228821,0.9923568623406547,0.9604334831237793,0.9897131323814392
immunize/mmr,gemini-3-pro,arabic,medium,immunize,960,True,0.9306848049163818,0.9333770275115967,0.8792905126299176,0.9470580220222473,0.9869716763496399
immunize/mmr,kimi-k2,arabic,medium,immunize,960,True,,,,,
immunize/pcv,gpt-5.1,arabic,medium,immunize,802,True,0.9932448863983154,0.9929386377334595,0.9389757613341013,0.950742781162262,0.9799787998199463
immunize/pcv,claude-opus-4.5,arabic,medium,immunize,802,True,0.9936870336532593,0.9926244020462036,0.9812536537647247,0.9576607346534729,0.9811194539070129
immunize/pcv,gemini-3-pro,arabic,medium,immunize,802,True,0.9418681263923645,0.94156813621521,0.8926738699277242,0.9556754231452942,0.9833869934082031
immunize/pcv,kimi-k2,arabic,medium,immunize,802,True,0.9795249104499817,0.9897773861885071,0.9445999264717102,0.9574118256568909,0.9765236377716064
immunize/polio_ipv,gpt-5.1,arabic,medium,immunize,818,True,0.9829021096229553,0.9855334758758545,0.9179412921269735,0.9620815515518188,0.9868146181106567
immunize/polio_ipv,claude-opus-4.5,arabic,medium,immunize,818,True,0.9914053082466125,0.9959637522697449,0.9734739859898885,0.9675894379615784,0.9873335361480713
immunize/polio_ipv,gemini-3-pro,arabic,medium,immunize,818,True,0.9784731268882751,0.9805508852005005,0.9111918210983276,0.9655994176864624,0.97991544008255
immunize/polio_ipv,kimi-k2,arabic,medium,immunize,818,True,0.9815664291381836,0.9894338250160217,0.9291564623514811,0.96416175365448,0.9797652363777161
immunize/ppsv,gpt-5.1,arabic,medium,immunize,543,True,0.9931503534317017,0.9936752915382385,0.9629064202308655,0.957111120223999,0.981559157371521
immunize/ppsv,claude-opus-4.5,arabic,medium,immunize,543,True,0.9946754574775696,0.99755859375,0.991153359413147,0.9627504944801331,0.9879466891288757
immunize/ppsv,gemini-3-pro,arabic,medium,immunize,543,True,0.9232963919639587,0.9453967809677124,0.9294828921556473,0.9541485905647278,0.9771055579185486
immunize/ppsv,kimi-k2,arabic,medium,immunize,543,True,0.98316490650177,0.9906245470046997,0.9565270990133286,0.9577426314353943,0.9776484370231628
immunize/tdap,gpt-5.1,arabic,medium,immunize,795,True,0.9863042831420898,0.9876405596733093,0.9179657797018687,0.9417363405227661,0.9791625142097473
immunize/tdap,claude-opus-4.5,arabic,medium,immunize,795,True,0.9919549226760864,0.9978770613670349,0.9875920514265696,0.964369535446167,0.9842356443405151
immunize/tdap,gemini-3-pro,arabic,medium,immunize,795,True,0.9163316488265991,0.9208741784095764,0.879306435585022,0.9538489580154419,0.9832990169525146
immunize/tdap,kimi-k2,arabic,medium,immunize,795,True,0.9905726909637451,0.9953314661979675,0.960758775472641,0.9390748739242554,0.9790499210357666
immunize/varicella,gpt-5.1,arabic,medium,immunize,896,True,0.9899595975875854,0.9921001195907593,0.9165042468479702,0.9538443684577942,0.9847763180732727
immunize/varicella,claude-opus-4.5,arabic,medium,immunize,896,True,0.9909747242927551,0.9988340139389038,0.9941646456718445,0.9506171345710754,0.9842988848686218
immunize/varicella,gemini-3-pro,arabic,medium,immunize,896,True,0.9310473799705505,0.929026186466217,0.8367197258131844,0.9587013125419617,0.9834666848182678
immunize/varicella,kimi-k2,arabic,medium,immunize,896,True,0.9764853119850159,0.9854679703712463,0.8983333025659833,0.9481706023216248,0.9827907681465149
immunize/zoster_recombinant,gpt-5.1,arabic,medium,immunize,886,False,0.9871894121170044,0.9827389717102051,0.8907130105154855,0.9667048454284668,0.9866772890090942
immunize/zoster_recombinant,claude-opus-4.5,arabic,medium,immunize,886,False,0.9815132021903992,0.9931586980819702,0.9645382662614187,0.9652678966522217,0.9908437728881836
immunize/zoster_recombinant,gemini-3-pro,arabic,medium,immunize,886,False,0.9222828149795532,0.9055594801902771,0.8967510263125101,0.9660665392875671,0.9906305074691772
immunize/zoster_recombinant,kimi-k2,arabic,medium,immunize,886,False,0.9773445129394531,0.9751216173171997,0.8473456459386008,0.9389354586601257,0.9606819152832031
cancer/after-a-breast-cancer-diagnosis,gpt-5.1,arabic,medium,cancer,1351,False,0.9945821762084961,0.9904197454452515,0.885425454378128,0.9873825311660767,0.9864076375961304
cancer/after-a-breast-cancer-diagnosis,claude-opus-4.5,arabic,medium,cancer,1351,False,0.9929280877113342,0.984427809715271,0.8657700255513191,0.9810045957565308,0.9866153597831726
cancer/after-a-breast-cancer-diagnosis,gemini-3-pro,arabic,medium,cancer,1351,False,0.9884557127952576,0.9896016716957092,0.9067976653575898,0.9845027923583984,0.9862012267112732
cancer/after-a-breast-cancer-diagnosis,kimi-k2,arabic,medium,cancer,1351,False,0.9883069396018982,0.989171028137207,0.8291424423456192,0.9736766815185547,0.9827204942703247
cancer/after-a-cervical-cancer-diagnosis,gpt-5.1,arabic,medium,cancer,1311,False,0.9958537817001343,0.9913696050643921,0.909453296661377,0.980798065662384,0.9915902018547058
cancer/after-a-cervical-cancer-diagnosis,claude-opus-4.5,arabic,medium,cancer,1311,False,0.9978066086769104,0.9886549115180969,0.9180857108698951,0.985457181930542,0.9901909232139587
cancer/after-a-cervical-cancer-diagnosis,gemini-3-pro,arabic,medium,cancer,1311,False,0.9885203242301941,0.9931564927101135,0.8973127543926239,0.9793832898139954,0.9926104545593262
cancer/after-a-cervical-cancer-diagnosis,kimi-k2,arabic,medium,cancer,1311,False,0.9829673767089844,0.9929909706115723,0.9108669996261597,0.9789292812347412,0.9884040951728821
cancer/after-a-colorectal-cancer-diagnosis,gpt-5.1,arabic,medium,cancer,1280,False,0.9883033633232117,0.9922604560852051,0.9299227131737603,0.9859873652458191,0.989601731300354
cancer/after-a-colorectal-cancer-diagnosis,claude-opus-4.5,arabic,medium,cancer,1280,False,0.9969691634178162,0.9972152709960938,0.9823591444227431,0.9869617819786072,0.993190586566925
cancer/after-a-colorectal-cancer-diagnosis,gemini-3-pro,arabic,medium,cancer,1280,False,0.9585144519805908,0.9618338346481323,0.9175677100817362,0.9836658835411072,0.9891775846481323
cancer/after-a-colorectal-cancer-diagnosis,kimi-k2,arabic,medium,cancer,1280,False,0.9800388813018799,0.9844859838485718,0.8735279679298401,0.9883986711502075,0.9918897747993469
cancer/after-a-lung-cancer-diagnosis,gpt-5.1,arabic,medium,cancer,1225,False,0.985938310623169,0.9918880462646484,0.9146834148301018,0.9874494075775146,0.9916676878929138
cancer/after-a-lung-cancer-diagnosis,claude-opus-4.5,arabic,medium,cancer,1225,False,0.9933309555053711,0.9973133206367493,0.9828796784083048,0.9808988571166992,0.9900866746902466
cancer/after-a-lung-cancer-diagnosis,gemini-3-pro,arabic,medium,cancer,1225,False,0.9883490800857544,0.9887522459030151,0.8854118651813931,0.9778751730918884,0.9844218492507935
cancer/after-a-lung-cancer-diagnosis,kimi-k2,arabic,medium,cancer,1225,False,0.9914408922195435,0.988646924495697,0.8892257412274679,0.9759525656700134,0.9837602972984314
cancer/after-a-prostate-cancer-diagnosis,gpt-5.1,arabic,medium,cancer,1371,False,0.9939417839050293,0.9908091425895691,0.8742901802062988,0.9855839610099792,0.9906205534934998
cancer/after-a-prostate-cancer-diagnosis,claude-opus-4.5,arabic,medium,cancer,1371,False,0.9967620968818665,0.9877244830131531,0.8953132212162018,0.9868530631065369,0.9906843900680542
cancer/after-a-prostate-cancer-diagnosis,gemini-3-pro,arabic,medium,cancer,1371,False,0.9947301745414734,0.9937586188316345,0.9265249907970429,0.9845947623252869,0.9896758198738098
cancer/after-a-prostate-cancer-diagnosis,kimi-k2,arabic,medium,cancer,1371,False,0.9919693470001221,0.9895928502082825,0.8643566489219665,0.984917938709259,0.9892817139625549
cancer/checking-your-skin,gpt-5.1,arabic,medium,cancer,632,False,0.979811429977417,0.988627016544342,0.9450267195701599,0.9642904996871948,0.9797496795654297
cancer/checking-your-skin,claude-opus-4.5,arabic,medium,cancer,632,False,0.9937134385108948,0.9933316707611084,0.9670156955718994,0.9630962014198303,0.9779073596000671
cancer/checking-your-skin,gemini-3-pro,arabic,medium,cancer,632,False,0.8972640633583069,0.9032002091407776,0.8626547455787659,0.9207314848899841,0.9563076496124268
cancer/checking-your-skin,kimi-k2,arabic,medium,cancer,632,False,0.9737321734428406,0.9799871444702148,0.8722228646278382,0.9673423767089844,0.9791964888572693
cancer/chemotherapy-for-cancer,gpt-5.1,arabic,medium,cancer,691,False,0.9749007225036621,0.9897282123565674,0.9831500768661499,0.9589288830757141,0.9843096137046814
cancer/chemotherapy-for-cancer,claude-opus-4.5,arabic,medium,cancer,691,False,0.9686074256896973,0.9884976148605347,0.977090573310852,0.9567631483078003,0.9833467602729797
cancer/chemotherapy-for-cancer,gemini-3-pro,arabic,medium,cancer,691,False,0.9753947854042053,0.9910476207733154,0.9834473252296447,0.9541463851928711,0.960850715637207
cancer/chemotherapy-for-cancer,kimi-k2,arabic,medium,cancer,691,False,0.9661086797714233,0.9853134155273438,0.9648529052734375,0.9548816084861755,0.9800687432289124
cancer/getting-help-for-nausea-and-vomiting,gpt-5.1,arabic,medium,cancer,792,False,0.9873666763305664,0.9952337145805359,0.9598134060700735,0.9723002910614014,0.9872074127197266
cancer/getting-help-for-nausea-and-vomiting,claude-opus-4.5,arabic,medium,cancer,792,False,0.9916483163833618,0.9936050176620483,0.964444120724996,0.9749690890312195,0.9898495674133301
cancer/getting-help-for-nausea-and-vomiting,gemini-3-pro,arabic,medium,cancer,792,False,0.863592803478241,0.9441774487495422,0.8797006607055664,0.9752040505409241,0.987883448600769
cancer/getting-help-for-nausea-and-vomiting,kimi-k2,arabic,medium,cancer,792,False,0.9861969351768494,0.993969738483429,0.9768604139486948,0.9644619226455688,0.9866471886634827
cancer/living-with-skin-cancer,gpt-5.1,arabic,medium,cancer,584,False,0.9940375685691833,0.9666575193405151,0.8148400008678436,0.9790669083595276,0.9731829762458801
cancer/living-with-skin-cancer,claude-opus-4.5,arabic,medium,cancer,584,False,0.9951199889183044,0.9957298040390015,0.9814010411500931,0.98262619972229,0.9932990074157715
cancer/living-with-skin-cancer,gemini-3-pro,arabic,medium,cancer,584,False,0.894615113735199,0.9450317621231079,0.8119573175907135,0.974104642868042,0.9740920066833496
cancer/living-with-skin-cancer,kimi-k2,arabic,medium,cancer,584,False,0.9785098433494568,0.98040771484375,0.8587187767028809,0.9737405180931091,0.9706217050552368
cancer/skin-cancer-tests-and-procedures,gpt-5.1,arabic,medium,cancer,796,False,0.9909811019897461,0.9922767877578735,0.9592001438140869,0.9782284498214722,0.990040123462677
cancer/skin-cancer-tests-and-procedures,claude-opus-4.5,arabic,medium,cancer,796,False,0.9901302456855774,0.9975645542144775,0.9902294377485911,0.9723793864250183,0.9898026585578918
cancer/skin-cancer-tests-and-procedures,gemini-3-pro,arabic,medium,cancer,796,False,0.93760746717453,0.9493913650512695,0.9274667104085287,0.973084032535553,0.989686131477356
cancer/skin-cancer-tests-and-procedures,kimi-k2,arabic,medium,cancer,796,False,0.985521137714386,0.9797286987304688,0.9252147475878397,0.9622253775596619,0.9842032790184021
cancer/skin-cancer-treatments,gpt-5.1,arabic,medium,cancer,693,False,0.9918226599693298,0.9939950704574585,0.9770977616310119,0.980924665927887,0.9910186529159546
cancer/skin-cancer-treatments,claude-opus-4.5,arabic,medium,cancer,693,False,0.9945299029350281,0.9956846237182617,0.9836253762245178,0.9782099723815918,0.991065502166748
cancer/skin-cancer-treatments,gemini-3-pro,arabic,medium,cancer,693,False,0.8771831393241882,0.9542973637580872,0.9211784362792969,0.9733123779296875,0.9827564358711243
cancer/skin-cancer-treatments,kimi-k2,arabic,medium,cancer,693,False,0.9946866035461426,0.9934542179107666,0.9719731330871582,0.9756510257720947,0.9807671904563904
